Protein	p_value	log2FC
	0.5361455190187463	0.08169951899998101
	0.20732040491269385	-0.17084533086582598
	0.9924167901755876	0.0060454235639207255
	0.19777267453533	0.6246714353133879
	0.19666975723227162	0.37270852617424355
	0.26918634225031357	1.0498747446384853
	0.8501022916374787	0.08532406901391054
	0.3099630242764767	3.0661757575257074
	0.4072476675503585	1.018378529291442
	0.9094675423586285	0.1071379165068345
	0.2015625877406199	0.8264335713054642
	0.24281186288339335	1.238750545844277
	0.9435181901887919	0.043917116530010306
	0.7443499674513689	-0.1813194426362589
	0.5756028368596025	-0.7059999236939931
	0.30356535026922904	-2.167181655356439
	0.2863355481587037	0.33342672706911675
	0.30980961929156486	-0.2397672849086048
	0.81150820081667	-0.04543497668433995
	0.4400188523216061	0.24316014150939058
	0.10249780023765238	2.540089735941418
	0.40957416279406644	0.3152569351968797
	0.640247880746527	-0.2680579034315573
	0.4273831053437728	-0.583738491336531
	0.5252233512596999	-0.4653203802262683
	0.901676613711178	-0.08028318449663088
	0.6169202426284188	0.7122214658472479
	0.3197126093628986	-1.920105098703483
	0.7420297696672157	0.3759999183203713
	0.7396957615768135	0.5132971415550248
	0.9235411839933187	-0.057452164767346874
	0.5001045935712978	-0.2759971495379383
	0.46979255922789964	-0.40073172509975774
	0.5449755726643692	-0.44666906254544725
	0.3197465299332331	-5.575824537719456
	0.3559074728474898	0.4182285424137158
	0.7769132679904527	-0.19264679358910708
	0.9437976973371913	0.04717666866418744
	0.340603656183759	1.3563317092622444
	0.27495336464111997	-0.7122023551972397
	0.8075034819985248	-0.1572945141827455
	0.9980125785697697	-0.0006525907323520555
	0.07402019258859378	0.46850857549805636
	0.5295354119072286	-0.7780421471809853
	0.7146385655993622	0.08912847820663292
	0.8369448037808855	-0.11643128878351541
	0.8118155384835329	0.07977892272116176
	0.25660728354349116	2.03724704325198
	0.6706674306806323	-0.4413343947329812
	0.373900966300059	38.136712704268504
	0.8095389896040048	-0.10767148755590505
	0.10466294573514119	2.969572966237548
	0.444195531372024	-0.3215731446969609
	0.42992476712507166	0.43842282376445263
	0.36974255352283836	0.20155375680756812
	0.16685575601198177	0.39573462407723486
	0.20764615516292673	0.44714922952093833
	0.3344621666682041	0.3638969309556694
	0.988659472108838	-0.0038465106577749344
	0.0504778902926565	1.3939493633775082
	0.0922206451025971	0.6881123177348605
	0.7521170870968504	0.18658160374581761
	0.06753869631045546	1.2000140542278004
	0.16077980065399766	1.783031813583958
